,game_id,a_team_id,team_id,a_price,h_price,is_home,wl,season_year,player_1,player_2,player_3,player_4,player_5,player_6,team_id_a,player_1_a,player_2_a,player_3_a,player_4_a,player_5_a,player_6_a,season_num
8086,21600441,1610612759,1610612746,1.6896551724137931,2.25,t,1,2016,Marreese Speights,Jamal Crawford,Wesley Johnson,DeAndre Jordan,Austin Rivers,Chris Paul,1610612759,Kawhi Leonard,Pau Gasol,Danny Green,Tony Parker,LaMarcus Aldridge,Jonathon Simmons,1.0
4852,20700675,1610612747,1610612765,4.2,1.2272727272727273,t,1,2007,Tayshaun Prince,Antonio McDyess,Chauncey Billups,Rasheed Wallace,Richard Hamilton,Jason Maxiell,1610612747,Kobe Bryant,Lamar Odom,Derek Fisher,Kwame Brown,Ronny Turiaf,Vladimir Radmanovic,0.0
3259,20900968,1610612764,1610612765,3.25,1.3773584905660377,t,1,2009,Will Bynum,Jason Maxiell,Tayshaun Prince,Jonas Jerebko,Ben Gordon,Richard Hamilton,1610612764,Andray Blatche,Al Thornton,Mike Miller,James Singleton,JaVale McGee,Randy Foye,0.2222222222222222
791,20700684,1610612746,1610612750,3.45,1.3448275862068966,t,1,2007,Ryan Gomes,Marko Jaric,Al Jefferson,Corey Brewer,Craig Smith,Randy Foye,1610612746,Al Thornton,Cuttino Mobley,Tim Thomas,Sam Cassell,Josh Powell,Quinton Ross,0.0
3268,20901032,1610612744,1610612763,5.0,1.1666666666666667,t,1,2009,Rudy Gay,O.J. Mayo,Zach Randolph,Marcus Williams,Darrell Arthur,Mike Conley,1610612744,Monta Ellis,Reggie Williams,Anthony Tolliver,Corey Maggette,C.J. Watson,Stephen Curry,0.2222222222222222
4764,20700038,1610612766,1610612748,2.4,1.625,t,0,2007,Dorell Wright,Udonis Haslem,Shaquille O'Neal,Ricky Davis,Jason Williams,Anfernee Hardaway,1610612766,Jason Richardson,Raymond Felton,Gerald Wallace,Emeka Okafor,Jeff McInnis,Primoz Brezec,0.0
3925,21600580,1610612752,1610612755,1.7407407407407407,2.15,t,1,2016,T.J. McConnell,Robert Covington,Ersan Ilyasova,Joel Embiid,Gerald Henderson,Nik Stauskas,1610612752,Carmelo Anthony,Derrick Rose,Kristaps Porzingis,Courtney Lee,Brandon Jennings,Kyle O'Quinn,1.0
7670,21000971,1610612737,1610612741,3.8,1.2777777777777777,t,1,2010,Luol Deng,Kurt Thomas,Derrick Rose,Joakim Noah,Taj Gibson,Ronnie Brewer,1610612737,Al Horford,Joe Johnson,Josh Smith,Jamal Crawford,Kirk Hinrich,Damien Wilkins,0.3333333333333333
1857,21600544,1610612750,1610612764,2.7,1.5,t,1,2016,John Wall,Markieff Morris,Bradley Beal,Otto Porter Jr.,Marcin Gortat,Jason Smith,1610612750,Gorgui Dieng,Andrew Wiggins,Karl-Anthony Towns,Zach LaVine,Ricky Rubio,Brandon Rush,1.0
4265,21201116,1610612750,1610612749,2.7,1.5,t,0,2012,Monta Ellis,Ersan Ilyasova,Brandon Jennings,Larry Sanders,Mike Dunleavy,JJ Redick,1610612750,Nikola Pekovic,Luke Ridnour,Andrei Kirilenko,Ricky Rubio,Dante Cunningham,Derrick Williams,0.5555555555555556
1671,21500865,1610612741,1610612737,3.75,1.2857142857142856,t,1,2015,Al Horford,Paul Millsap,Jeff Teague,Kyle Korver,Kent Bazemore,Thabo Sefolosha,1610612741,Pau Gasol,Taj Gibson,Doug McDermott,Aaron Brooks,Mike Dunleavy,Bobby Portis,0.8888888888888888
1787,21600267,1610612765,1610612738,3.35,1.3636363636363638,t,0,2016,Jae Crowder,Avery Bradley,Isaiah Thomas,Al Horford,Kelly Olynyk,Marcus Smart,1610612765,Marcus Morris,Ish Smith,Tobias Harris,Andre Drummond,Kentavious Caldwell-Pope,Jon Leuer,1.0
1230,20901043,1610612753,1610612755,1.2222222222222223,4.25,t,0,2009,Jrue Holiday,Elton Brand,Andre Iguodala,Samuel Dalembert,Jason Kapono,Rodney Carney,1610612753,Rashard Lewis,Dwight Howard,Vince Carter,Jameer Nelson,Matt Barnes,Marcin Gortat,0.2222222222222222
1710,21501076,1610612749,1610612737,4.4,1.2083333333333333,t,1,2015,Paul Millsap,Jeff Teague,Kyle Korver,Al Horford,Thabo Sefolosha,Kent Bazemore,1610612749,Giannis Antetokounmpo,Jabari Parker,Khris Middleton,Jerryd Bayless,John Henson,Greg Monroe,0.8888888888888888
1605,21100941,1610612747,1610612759,3.2,1.3846153846153846,t,1,2011,Tony Parker,Danny Green,Tim Duncan,Manu Ginobili,Boris Diaw,Stephen Jackson,1610612747,Andrew Bynum,Metta World Peace,Pau Gasol,Kobe Bryant,Matt Barnes,Ramon Sessions,0.4444444444444444
5685,21100474,1610612738,1610612742,5.5,1.1428571428571428,t,1,2011,Jason Terry,Dirk Nowitzki,Vince Carter,Shawn Marion,Dominique Jones,Brandan Wright,1610612738,Ray Allen,Mickael Pietrus,Avery Bradley,Paul Pierce,Jermaine O'Neal,Keyon Dooling,0.4444444444444444
6546,21300830,1610612750,1610612762,1.5,2.7,t,0,2013,Enes Kanter,Trey Burke,Alec Burks,Richard Jefferson,Jeremy Evans,Gordon Hayward,1610612750,Corey Brewer,Kevin Love,Dante Cunningham,Ricky Rubio,Luc Mbah a Moute,Chase Budinger,0.6666666666666666
4593,21400713,1610612766,1610612743,2.7,1.5,t,0,2014,Ty Lawson,Arron Afflalo,JJ Hickson,Danilo Gallinari,Wilson Chandler,Jusuf Nurkic,1610612766,Cody Zeller,Michael Kidd-Gilchrist,Lance Stephenson,Al Jefferson,Gerald Henderson,Brian Roberts,0.7777777777777778
6715,21400634,1610612757,1610612756,3.6,1.3125,t,1,2014,Eric Bledsoe,PJ Tucker,Goran Dragic,Markieff Morris,Isaiah Thomas,Brandan Wright,1610612757,Damian Lillard,Nicolas Batum,Wesley Matthews,Dorell Wright,Chris Kaman,Meyers Leonard,0.7777777777777778
635,21500048,1610612759,1610612752,1.2777777777777777,3.8,t,0,2015,Carmelo Anthony,Robin Lopez,Langston Galloway,Kristaps Porzingis,Jose Calderon,Jerian Grant,1610612759,Kawhi Leonard,Tim Duncan,LaMarcus Aldridge,Tony Parker,Danny Green,Patty Mills,0.8888888888888888
1177,20900714,1610612765,1610612751,1.6451612903225805,2.35,t,0,2009,Brook Lopez,Devin Harris,Jarvis Hayes,Courtney Lee,Yi Jianlian,Kris Humphries,1610612765,Richard Hamilton,Rodney Stuckey,Ben Wallace,Tayshaun Prince,Jason Maxiell,Will Bynum,0.2222222222222222
6035,21600685,1610612761,1610612763,2.7,1.5,t,1,2016,Marc Gasol,Zach Randolph,James Ennis III,Mike Conley,Tony Allen,Vince Carter,1610612761,Kyle Lowry,Norman Powell,Cory Joseph,Patrick Patterson,Jonas Valanciunas,Lucas Nogueira,1.0
2862,20700664,1610612752,1610612747,4.5,1.2,t,1,2007,Kobe Bryant,Lamar Odom,Kwame Brown,Ronny Turiaf,Jordan Farmar,Derek Fisher,1610612752,Jamal Crawford,Zach Randolph,David Lee,Quentin Richardson,Nate Robinson,Eddy Curry,0.0
3116,20900104,1610612764,1610612748,4.25,1.2222222222222223,t,1,2009,Dwyane Wade,Mario Chalmers,Michael Beasley,Quentin Richardson,Jermaine O'Neal,Udonis Haslem,1610612764,Caron Butler,Gilbert Arenas,Brendan Haywood,DeShawn Stevenson,Andray Blatche,Fabricio Oberto,0.2222222222222222
5823,21500871,1610612757,1610612741,1.5714285714285714,2.55,t,0,2015,E'Twaun Moore,Pau Gasol,Doug McDermott,Mike Dunleavy,Bobby Portis,Tony Snell,1610612757,Damian Lillard,Allen Crabbe,CJ McCollum,Mason Plumlee,Gerald Henderson,Ed Davis,0.8888888888888888
4139,21200269,1610612742,1610612756,2.5,1.5882352941176472,t,0,2012,Goran Dragic,Markieff Morris,Shannon Brown,Marcin Gortat,Luis Scola,Michael Beasley,1610612742,O.J. Mayo,Vince Carter,Elton Brand,Darren Collison,Brandan Wright,Shawn Marion,0.5555555555555556
613,21401138,1610612751,1610612737,5.0,1.1666666666666667,t,1,2014,DeMarre Carroll,Jeff Teague,Thabo Sefolosha,Kyle Korver,Al Horford,Shelvin Mack,1610612751,Bojan Bogdanovic,Markel Brown,Brook Lopez,Deron Williams,Earl Clark,Thaddeus Young,0.7777777777777778
1247,20901137,1610612760,1610612742,2.35,1.6451612903225805,t,0,2009,Dirk Nowitzki,Caron Butler,Jason Kidd,Jason Terry,Erick Dampier,J.J. Barea,1610612760,Jeff Green,Kevin Durant,Russell Westbrook,Nick Collison,Thabo Sefolosha,Eric Maynor,0.2222222222222222
1266,21000076,1610612763,1610612756,3.05,1.4081632653061225,t,1,2010,Jason Richardson,Steve Nash,Hakim Warrick,Hedo Turkoglu,Channing Frye,Grant Hill,1610612763,Rudy Gay,O.J. Mayo,Mike Conley,Marc Gasol,Zach Randolph,Darrell Arthur,0.3333333333333333
6932,20700190,1610612742,1610612749,1.5555555555555556,2.6,t,1,2007,Mo Williams,Andrew Bogut,Michael Redd,Yi Jianlian,Bobby Simmons,Charlie Villanueva,1610612742,Josh Howard,Devin Harris,Dirk Nowitzki,DeSagana Diop,Jason Terry,Trenton Hassell,0.0
594,21401054,1610612761,1610612765,1.5714285714285714,2.55,t,1,2014,Kentavious Caldwell-Pope,Reggie Jackson,Andre Drummond,Tayshaun Prince,Anthony Tolliver,Jodie Meeks,1610612761,DeMar DeRozan,Lou Williams,Amir Johnson,Terrence Ross,Jonas Valanciunas,Greivis Vasquez,0.7777777777777778
6318,21200779,1610612743,1610612751,2.35,1.6451612903225805,t,1,2012,Joe Johnson,Brook Lopez,C.J. Watson,Gerald Wallace,Reggie Evans,Kris Humphries,1610612743,Ty Lawson,Wilson Chandler,Corey Brewer,Kenneth Faried,Andre Miller,JaVale McGee,0.5555555555555556
2537,21400537,1610612748,1610612757,4.2,1.2272727272727273,t,1,2014,Damian Lillard,LaMarcus Aldridge,Wesley Matthews,Nicolas Batum,Chris Kaman,Meyers Leonard,1610612748,Chris Bosh,Luol Deng,Dwyane Wade,Mario Chalmers,Chris Andersen,Danny Granger,0.7777777777777778
7257,20800813,1610612758,1610612763,3.5,1.3333333333333333,t,0,2008,O.J. Mayo,Mike Conley,Rudy Gay,Greg Buckner,Marc Gasol,Darrell Arthur,1610612758,Francisco Garcia,Kevin Martin,Jason Thompson,Bobby Jackson,Beno Udrih,Spencer Hawes,0.1111111111111111
542,21400776,1610612753,1610612764,5.0,1.1666666666666667,t,1,2014,John Wall,Marcin Gortat,Rasual Butler,Garrett Temple,Drew Gooden,Paul Pierce,1610612753,Victor Oladipo,Elfrid Payton,Nikola Vucevic,Evan Fournier,Channing Frye,Dewayne Dedmon,0.7777777777777778
3647,21100825,1610612745,1610612747,3.4,1.3571428571428572,t,0,2011,Pau Gasol,Kobe Bryant,Metta World Peace,Andrew Bynum,Matt Barnes,Ramon Sessions,1610612745,Courtney Lee,Goran Dragic,Chandler Parsons,Luis Scola,Marcus Camby,Samuel Dalembert,0.4444444444444444
2351,21300569,1610612761,1610612738,1.5555555555555556,2.6,t,1,2013,Jared Sullinger,Jeff Green,Avery Bradley,Phil Pressey,Brandon Bass,Kris Humphries,1610612761,Kyle Lowry,DeMar DeRozan,John Salmons,Amir Johnson,Terrence Ross,Jonas Valanciunas,0.6666666666666666
3141,20900264,1610612765,1610612741,3.5,1.3333333333333333,t,1,2009,Joakim Noah,John Salmons,Luol Deng,Derrick Rose,Brad Miller,Taj Gibson,1610612765,Rodney Stuckey,Will Bynum,Ben Wallace,Ben Gordon,Jonas Jerebko,Kwame Brown,0.2222222222222222
4644,21401076,1610612766,1610612764,2.7,1.5,t,1,2014,John Wall,Marcin Gortat,Bradley Beal,Drew Gooden,Rasual Butler,Paul Pierce,1610612766,Kemba Walker,Marvin Williams,Mo Williams,Al Jefferson,Gerald Henderson,Michael Kidd-Gilchrist,0.7777777777777778
6758,21400885,1610612761,1610612755,1.1818181818181819,4.75,t,0,2014,Nerlens Noel,Jerami Grant,Luc Mbah a Moute,Ish Smith,Isaiah Canaan,Hollis Thompson,1610612761,DeMar DeRozan,Lou Williams,Patrick Patterson,Terrence Ross,Greivis Vasquez,Amir Johnson,0.7777777777777778
5610,21100070,1610612737,1610612748,5.5,1.1428571428571428,t,0,2011,Dwyane Wade,LeBron James,Chris Bosh,Udonis Haslem,Mario Chalmers,Shane Battier,1610612737,Al Horford,Joe Johnson,Jeff Teague,Josh Smith,Tracy McGrady,Marvin Williams,0.4444444444444444
789,20700673,1610612766,1610612758,3.8,1.2777777777777777,t,1,2007,Kevin Martin,Brad Miller,Metta World Peace,Mike Bibby,Mikki Moore,John Salmons,1610612766,Gerald Wallace,Jeff McInnis,Emeka Okafor,Raymond Felton,Jason Richardson,Nazr Mohammed,0.0
888,20800131,1610612765,1610612747,4.75,1.1818181818181819,t,0,2008,Pau Gasol,Kobe Bryant,Derek Fisher,Trevor Ariza,Andrew Bynum,Lamar Odom,1610612765,Allen Iverson,Rasheed Wallace,Tayshaun Prince,Richard Hamilton,Kwame Brown,Arron Afflalo,0.1111111111111111
5279,20900642,1610612750,1610612749,4.0,1.25,t,1,2009,Carlos Delfino,Brandon Jennings,Jerry Stackhouse,Charlie Bell,Andrew Bogut,Kurt Thomas,1610612750,Jonny Flynn,Al Jefferson,Kevin Love,Corey Brewer,Wayne Ellington,Ramon Sessions,0.2222222222222222
6238,21200395,1610612739,1610612749,4.1,1.2380952380952381,t,0,2012,Monta Ellis,Brandon Jennings,Larry Sanders,Mike Dunleavy,Luc Mbah a Moute,Marquis Daniels,1610612739,Tristan Thompson,Kyrie Irving,Tyler Zeller,Alonzo Gee,Dion Waiters,Luke Walton,0.5555555555555556
272,21300374,1610612764,1610612751,2.65,1.526315789473684,t,0,2013,Deron Williams,Joe Johnson,Paul Pierce,Brook Lopez,Kevin Garnett,Andray Blatche,1610612764,John Wall,Trevor Ariza,Marcin Gortat,Bradley Beal,Martell Webster,Trevor Booker,0.6666666666666666
2055,21200171,1610612737,1610612766,1.625,2.4,t,0,2012,Kemba Walker,Byron Mullens,Jeffery Taylor,Michael Kidd-Gilchrist,Ramon Sessions,Brendan Haywood,1610612737,Al Horford,Josh Smith,DeShawn Stevenson,Kyle Korver,Jeff Teague,Lou Williams,0.5555555555555556
1722,21501119,1610612744,1610612762,1.4761904761904763,2.75,t,0,2015,Gordon Hayward,Shelvin Mack,Rodney Hood,Rudy Gobert,Joe Ingles,Trey Lyles,1610612744,Draymond Green,Stephen Curry,Harrison Barnes,Klay Thompson,Shaun Livingston,Andrew Bogut,0.8888888888888888
1338,21000568,1610612760,1610612745,1.6451612903225805,2.35,t,0,2010,Kyle Lowry,Shane Battier,Luis Scola,Aaron Brooks,Courtney Lee,Jared Jeffries,1610612760,Kevin Durant,Russell Westbrook,Thabo Sefolosha,Jeff Green,Serge Ibaka,James Harden,0.3333333333333333
6453,21300362,1610612753,1610612741,3.5,1.3333333333333333,t,0,2013,Luol Deng,D.J. Augustin,Joakim Noah,Carlos Boozer,Mike Dunleavy,Jimmy Butler,1610612753,Jameer Nelson,Nikola Vucevic,Arron Afflalo,Victor Oladipo,Glen Davis,Tobias Harris,0.6666666666666666
4527,21400326,1610612739,1610612760,3.45,1.3448275862068966,t,1,2014,Russell Westbrook,Kevin Durant,Anthony Morrow,Reggie Jackson,Serge Ibaka,Steven Adams,1610612739,Kyrie Irving,Kevin Love,Matthew Dellavedova,Tristan Thompson,Anderson Varejao,Dion Waiters,0.7777777777777778
762,20700522,1610612756,1610612762,3.8,1.2777777777777777,t,1,2007,Mehmet Okur,Deron Williams,Kyle Korver,Ronnie Brewer,Carlos Boozer,Jason Hart,1610612756,Marcus Banks,Leandro Barbosa,Raja Bell,Boris Diaw,Amar'e Stoudemire,Brian Skinner,0.0
3799,21600087,1610612762,1610612752,1.7142857142857144,2.2,t,0,2016,Courtney Lee,Derrick Rose,Carmelo Anthony,Kristaps Porzingis,Lance Thomas,Joakim Noah,1610612762,Rodney Hood,Gordon Hayward,George Hill,Rudy Gobert,Derrick Favors,Joe Johnson,1.0
2908,20701024,1610612761,1610612739,2.7,1.5,t,1,2007,LeBron James,Zydrunas Ilgauskas,Damon Jones,Anderson Varejao,Devin Brown,Delonte West,1610612761,Chris Bosh,Anthony Parker,Rasho Nesterovic,Jose Calderon,Jason Kapono,Jamario Moon,0.0
4158,21200416,1610612755,1610612763,4.5,1.2,t,0,2012,Quincy Pondexter,Marc Gasol,Mike Conley,Zach Randolph,Wayne Ellington,Tony Allen,1610612755,Evan Turner,Jrue Holiday,Thaddeus Young,Dorell Wright,Spencer Hawes,Lavoy Allen,0.5555555555555556
2198,21200897,1610612747,1610612760,4.75,1.1818181818181819,t,1,2012,Kevin Durant,Russell Westbrook,Kevin Martin,Serge Ibaka,Thabo Sefolosha,Kendrick Perkins,1610612747,Kobe Bryant,Dwight Howard,Steve Nash,Metta World Peace,Earl Clark,Antawn Jamison,0.5555555555555556
5470,21000555,1610612754,1610612755,2.8,1.4545454545454546,t,0,2010,Jrue Holiday,Elton Brand,Andre Iguodala,Jodie Meeks,Evan Turner,Marreese Speights,1610612754,Mike Dunleavy,Danny Granger,Darren Collison,Brandon Rush,Tyler Hansbrough,Jeff Foster,0.3333333333333333
8224,21601032,1610612762,1610612741,1.392156862745098,3.15,t,1,2016,Jimmy Butler,Bobby Portis,Robin Lopez,Paul Zipser,Denzel Valentine,Michael Carter-Williams,1610612762,George Hill,Gordon Hayward,Joe Ingles,Rudy Gobert,Joe Johnson,Alec Burks,1.0
3160,20900358,1610612763,1610612737,5.25,1.1538461538461537,t,1,2009,Jamal Crawford,Al Horford,Josh Smith,Joe Johnson,Maurice Evans,Mike Bibby,1610612763,Marc Gasol,O.J. Mayo,Mike Conley,Zach Randolph,Rudy Gay,Sam Young,0.2222222222222222
1769,21600184,1610612762,1610612745,3.3,1.3703703703703702,t,1,2016,Eric Gordon,James Harden,Ryan Anderson,Clint Capela,Trevor Ariza,Patrick Beverley,1610612762,Gordon Hayward,Rudy Gobert,Rodney Hood,Trey Lyles,Dante Exum,Joe Johnson,1.0
6158,21601165,1610612748,1610612766,2.25,1.6896551724137931,t,0,2016,Marvin Williams,Nicolas Batum,Kemba Walker,Cody Zeller,Michael Kidd-Gilchrist,Jeremy Lamb,1610612748,Josh Richardson,Rodney McGruder,Goran Dragic,James Johnson,Hassan Whiteside,Tyler Johnson,1.0
3417,21000621,1610612747,1610612742,1.6451612903225805,2.35,t,1,2010,Dirk Nowitzki,Jason Terry,Jason Kidd,Shawn Marion,Tyson Chandler,Sasha Pavlovic,1610612747,Pau Gasol,Kobe Bryant,Andrew Bynum,Metta World Peace,Lamar Odom,Derek Fisher,0.3333333333333333
3034,20800750,1610612759,1610612738,3.45,1.3448275862068966,t,0,2008,Paul Pierce,Rajon Rondo,Ray Allen,Kevin Garnett,Kendrick Perkins,Tony Allen,1610612759,Tim Duncan,Matt Bonner,Tony Parker,Roger Mason Jr.,Manu Ginobili,Michael Finley,0.1111111111111111
487,21400473,1610612761,1610612757,2.35,1.6451612903225805,t,1,2014,Damian Lillard,Nicolas Batum,Wesley Matthews,LaMarcus Aldridge,Joel Freeland,Steve Blake,1610612761,Kyle Lowry,Terrence Ross,Amir Johnson,James Johnson,Jonas Valanciunas,Patrick Patterson,0.7777777777777778
4075,21601136,1610612745,1610612744,4.25,1.2222222222222223,t,1,2016,Klay Thompson,Draymond Green,Stephen Curry,Andre Iguodala,Matt Barnes,Shaun Livingston,1610612745,Eric Gordon,Trevor Ariza,James Harden,Lou Williams,Patrick Beverley,Clint Capela,1.0
6535,21300757,1610612741,1610612747,1.625,2.4,t,0,2013,Steve Blake,Kendall Marshall,Wesley Johnson,Chris Kaman,Jordan Hill,Shawne Williams,1610612741,Taj Gibson,Joakim Noah,Jimmy Butler,Mike Dunleavy,D.J. Augustin,Kirk Hinrich,0.6666666666666666
5043,20800549,1610612753,1610612759,2.3,1.6666666666666665,t,0,2008,Tim Duncan,Tony Parker,Roger Mason Jr.,Manu Ginobili,Michael Finley,Matt Bonner,1610612753,Dwight Howard,Rashard Lewis,Hedo Turkoglu,Courtney Lee,Jameer Nelson,JJ Redick,0.1111111111111111
777,20700622,1610612759,1610612748,1.1818181818181819,4.75,t,0,2007,Dwyane Wade,Udonis Haslem,Mark Blount,Dorell Wright,Jason Williams,Ricky Davis,1610612759,Tim Duncan,Manu Ginobili,Tony Parker,Bruce Bowen,Michael Finley,Fabricio Oberto,0.0
3617,21100683,1610612741,1610612761,1.2777777777777777,3.8,t,0,2011,Jose Calderon,DeMar DeRozan,Andrea Bargnani,James Johnson,Amir Johnson,Linas Kleiza,1610612741,Luol Deng,C.J. Watson,Ronnie Brewer,Joakim Noah,Carlos Boozer,Taj Gibson,0.4444444444444444
7103,20701130,1610612744,1610612763,1.1538461538461537,5.25,t,0,2007,Hakim Warrick,Rudy Gay,Mike Miller,Kyle Lowry,Javaris Crittenton,Jason Collins,1610612744,Kelenna Azubuike,Baron Davis,Monta Ellis,Andris Biedrins,Stephen Jackson,Marco Belinelli,0.0
5443,21000426,1610612762,1610612750,1.3846153846153846,3.2,t,0,2010,Wesley Johnson,Kevin Love,Michael Beasley,Luke Ridnour,Martell Webster,Darko Milicic,1610612762,Al Jefferson,Deron Williams,Andrei Kirilenko,Raja Bell,Paul Millsap,CJ Miles,0.3333333333333333
1389,21000913,1610612743,1610612762,2.35,1.6451612903225805,t,0,2010,Al Jefferson,Paul Millsap,Andrei Kirilenko,Devin Harris,Raja Bell,CJ Miles,1610612743,Ty Lawson,Arron Afflalo,Nene,Kenyon Martin,Raymond Felton,Wilson Chandler,0.3333333333333333
7097,20701081,1610612764,1610612758,2.35,1.6451612903225805,t,0,2007,Metta World Peace,Brad Miller,Kevin Martin,John Salmons,Anthony Johnson,Francisco Garcia,1610612764,Antawn Jamison,Caron Butler,DeShawn Stevenson,Antonio Daniels,Brendan Haywood,Darius Songaila,0.0
2053,21200156,1610612751,1610612747,3.45,1.3448275862068966,t,1,2012,Dwight Howard,Kobe Bryant,Pau Gasol,Metta World Peace,Chris Duhon,Darius Morris,1610612751,Joe Johnson,Brook Lopez,Deron Williams,Gerald Wallace,Kris Humphries,C.J. Watson,0.5555555555555556
708,20700133,1610612762,1610612754,1.4545454545454546,2.8,t,1,2007,Mike Dunleavy,Jamaal Tinsley,Danny Granger,Jermaine O'Neal,Jeff Foster,Shawne Williams,1610612762,Carlos Boozer,Deron Williams,Jarron Collins,Ronnie Brewer,Andrei Kirilenko,Mehmet Okur,0.0
8261,21601196,1610612761,1610612752,1.2,4.5,t,0,2016,Justin Holiday,Ron Baker,Courtney Lee,Willy Hernangomez,Maurice Ndour,Mindaugas Kuzminskas,1610612761,Kyle Lowry,DeMar DeRozan,Patrick Patterson,Serge Ibaka,PJ Tucker,Cory Joseph,1.0
2716,21500447,1610612764,1610612751,1.6666666666666665,2.3,t,0,2015,Joe Johnson,Thaddeus Young,Bojan Bogdanovic,Jarrett Jack,Brook Lopez,Wayne Ellington,1610612764,John Wall,Garrett Temple,Kelly Oubre Jr.,Marcin Gortat,Jared Dudley,Ramon Sessions,0.8888888888888888
6767,21400941,1610612763,1610612741,1.4166666666666667,3.0,t,0,2014,Tony Snell,Aaron Brooks,Joakim Noah,Pau Gasol,Nikola Mirotic,Mike Dunleavy,1610612763,Marc Gasol,Jeff Green,Mike Conley,Zach Randolph,Tony Allen,Courtney Lee,0.7777777777777778
564,21400669,1610612758,1610612752,1.526315789473684,2.65,t,0,2014,Alexey Shved,Shane Larkin,Langston Galloway,Lance Thomas,Jason Smith,Cole Aldrich,1610612758,DeMarcus Cousins,Jason Thompson,Ray McCallum,Derrick Williams,Rudy Gay,Nik Stauskas,0.7777777777777778
2315,21300391,1610612750,1610612747,1.4,3.1,t,1,2013,Jodie Meeks,Xavier Henry,Pau Gasol,Nick Young,Wesley Johnson,Shawne Williams,1610612750,Kevin Love,Nikola Pekovic,Ricky Rubio,Kevin Martin,Corey Brewer,J.J. Barea,0.6666666666666666
4752,21500512,1610612750,1610612755,1.4081632653061225,3.05,t,1,2015,Nerlens Noel,Ish Smith,Nik Stauskas,Jerami Grant,Carl Landry,Jahlil Okafor,1610612750,Shabazz Muhammad,Ricky Rubio,Gorgui Dieng,Karl-Anthony Towns,Andrew Wiggins,Nemanja Bjelica,0.8888888888888888
6227,21200322,1610612766,1610612737,5.25,1.1538461538461537,t,1,2012,Al Horford,Josh Smith,Ivan Johnson,Jeff Teague,Lou Williams,Devin Harris,1610612766,Kemba Walker,Gerald Henderson,Jeffery Taylor,Michael Kidd-Gilchrist,Bismack Biyombo,Brendan Haywood,0.5555555555555556
5836,21500949,1610612753,1610612747,1.5882352941176472,2.5,t,1,2015,Jordan Clarkson,D'Angelo Russell,Julius Randle,Brandon Bass,Nick Young,Marcelo Huertas,1610612753,Evan Fournier,Victor Oladipo,Aaron Gordon,C.J. Watson,Jason Smith,Dewayne Dedmon,0.8888888888888888
2494,21400228,1610612746,1610612745,1.526315789473684,2.65,t,0,2014,James Harden,Trevor Ariza,Tarik Black,Donatas Motiejunas,Kostas Papanikolaou,Jason Terry,1610612746,DeAndre Jordan,Chris Paul,Blake Griffin,Jamal Crawford,JJ Redick,Matt Barnes,0.7777777777777778
